Statement,URL,Category
"Says conservative website Judicial Watch published a story about “elite” units of the National Guard recounting official ballots that were printed with “an invisible, unbreakable code watermark and registered on a Quantum Blockchain System.”",https://www.politifact.com/factchecks/2020/nov/11/instagram-posts/no-judicial-watch-didnt-publish-bogus-story-about-/,0.0
"A judge has ordered a HAND RECOUNT by an INDEPENDENT COMMISSION in the state of Michigan, following hard evidence of voting fraud by Detroit City Election Commission.",https://www.politifact.com/factchecks/2020/nov/11/facebook-posts/michigan-judge-has-not-called-hand-recount/,1.0
Map shows 2020 election results.,https://www.politifact.com/factchecks/2020/nov/11/viral-image/election-results-map-spreading-social-media-2016/,1.0
Video shows trashed ballots for Donald Trump.,https://www.politifact.com/factchecks/2020/nov/11/facebook-posts/video-shows-spoiled-ballots-were-destroyed-and-dis/,1.0
Church bells rang in Paris and fireworks were set off in London to celebrate Joe Biden’s presidential win.,https://www.politifact.com/factchecks/2020/nov/11/facebook-posts/bells-france-fireworks-london-werent-celebrating-j/,1.0
"As an example of voter fraud, “we have literally 9,000 people who voted in this election (in Nevada) who don’t live in Nevada.”",https://www.politifact.com/factchecks/2020/nov/11/matt-schlapp/matt-schlapps-baseless-claim-9000-nevada-mail-ball/,0.0
"Says “132,000 ballots in Fulton County, Ga., have been identified as likely ineligible,” and President Trump might win Georgia as a result.",https://www.politifact.com/factchecks/2020/nov/11/viral-image/no-132000-georgia-ballots-werent-likely-ineligable/,1.0
Says there are “indications of grossly improper conduct from election officials right here in my district.”,https://www.politifact.com/factchecks/2020/nov/10/dan-bishop/north-carolina-republican-falsely-accuses-election/,1.0
"Overnight, election workers “found” 140,000 mail in ballots in Wisconsin; 200,000 in Michigan and 1 million in Pennsylvania. “All for Biden. None for Trump.”",https://www.politifact.com/factchecks/2020/nov/10/facebook-posts/election-workers-didnt-find-biden-votes-overnight-/,1.0
A CNN video shows “HAMMER / Scorecard Voter Software Fraud in Real Time”,https://www.politifact.com/factchecks/2020/nov/10/pamela-geller/debunking-hammer-and-scorecard-election-fraud-cons/,0.0
More people in Kenosha County died from COVID-19 on Oct. 27 than in all of Germany,https://www.politifact.com/factchecks/2020/nov/10/roger-polack/no-more-people-kenosha-county-did-not-die-covid-19/,1.0
“System 'Glitch' ... In Wisconsin - Reversal of Swapped Votes Removes Lead from Joe Biden.”,https://www.politifact.com/factchecks/2020/nov/10/eric-trump/no-rock-county-did-not-have-glitch-stole-votes-tru/,0.0
If Donald Trump “didn’t win Michigan why does the actual government site say he did?”,https://www.politifact.com/factchecks/2020/nov/10/instagram-posts/no-michigans-government-website-doesnt-say-donald-/,1.0
“Joe Biden is no longer the President-elect according to RealClearPolitics.”,https://www.politifact.com/factchecks/2020/nov/10/instagram-posts/fact-checking-social-media-posts-about-bidens-lead/,1.0
Siri gave “CONFIRMATION of the Democrats' sinister plan to REMOVE Sleepy Joe immediately using the 25th Amendment and instate Kamala Harris as President!”,https://www.politifact.com/factchecks/2020/nov/10/facebook-posts/siri-glitch-sparks-misinformation-about-biden-25th/,0.0
“Election worker brags about destroying Trump ballots; rips up a ballot for DJT on video.”,https://www.politifact.com/factchecks/2020/nov/10/blog-posting/no-video-doesnt-show-election-worker-destroying-tr/,1.0
“CNN says Dick Cheney will be advising Biden on foreign policy.”,https://www.politifact.com/factchecks/2020/nov/10/viral-image/no-cnn-didnt-say-dick-cheney-will-be-foreign-polic/,1.0
Says Nancy Pelosi has “suspicious ties” to a voting software company that was involved in glitches that favored Joe Biden.,https://www.politifact.com/factchecks/2020/nov/09/blog-posting/trump-supporters-falsely-tie-nancy-pelosi-broader-/,2.0
“Mitt Romney has been asked to lead Health and Human Services in Biden administration.”,https://www.politifact.com/factchecks/2020/nov/09/blog-posting/no-joe-biden-hasnt-asked-mitt-romney-be-his-health/,1.0
"Says The Washington Times ran a front-page headline that said, “President Gore.”",https://www.politifact.com/factchecks/2020/nov/09/viral-image/no-washington-times-didnt-run-president-gore-cover/,1.0
Says a New York Post cover used the headline “YOU'RE FIRED on Nov. 4 with an image of Donald Trump.,https://www.politifact.com/factchecks/2020/nov/09/viral-image/no-new-york-post-didnt-run-youre-fired-cover/,1.0
"Officials in Fairfax, Va., gave 100,000 Trump votes to Biden.",https://www.politifact.com/factchecks/2020/nov/07/facebook-posts/no-fairfax-officials-virginia-didnt-give-100000-tr/,2.0
"“The NAACP has received credible information that some of the white nationalist groups … will be looking to snatch black men and boys and hang them, shoot them, torture them and kill them.”",https://www.politifact.com/factchecks/2020/nov/07/facebook-posts/no-naacp-didnt-warn-about-white-nationalist-groups/,1.0
An election worker in Georgia threw away a ballot.,https://www.politifact.com/factchecks/2020/nov/07/facebook-posts/georgia-election-worker-falsely-accused-discarding/,1.0
"A list shows over 14,000 dead people voted in Wayne County, Michigan.",https://www.politifact.com/factchecks/2020/nov/07/tweets/list-does-not-show-over-14000-dead-people-cast-bal/,1.0
"Republicans in Nevada found “at least 3,062 instances of voter fraud. ... Thousands of individuals have been identified who appear to have violated the law by casting ballots after they moved from NV.",https://www.politifact.com/factchecks/2020/nov/06/nevada-republican-party/fact-checking-republican-claim-illegal-votes-nevad/,1.0
Philadelphia is “clouding the vote counting in a shroud of darkness.”,https://www.politifact.com/factchecks/2020/nov/06/ted-cruz/ted-cruz-falsely-claims-philadelphia-counting-vote/,1.0
Says the logo of a porn website appeared during a CNN broadcast.,https://www.politifact.com/factchecks/2020/nov/06/instagram-posts/no-porn-site-logo-didnt-appear-cnn-broadcast/,1.0
"“If you count the legal votes, I easily win. If you count the illegal votes, they can try to steal the election from us.”",https://www.politifact.com/factchecks/2020/nov/06/donald-trump/donald-trumps-pants-fire-claim-about-illegal-votes/,0.0
"In Iowa, they have allowed a little over 300 people to re-vote.",https://www.politifact.com/factchecks/2020/nov/06/kevin-mccarthy/claim-about-people-re-voting-iowa-2020-election-wr/,0.0
"“Active crime scene in Spalding County, Ga., where ballots for President Donald Trump were discovered in a dumpster.”",https://www.politifact.com/factchecks/2020/nov/06/facebook-posts/no-ballots-donald-trump-werent-discovered-georgia-/,1.0
More poll workers caught filling out ballots in Delaware County Pennsylvania.,https://www.politifact.com/factchecks/2020/nov/06/facebook-posts/no-pennsylvania-poll-workers-werent-caught-fraudul/,1.0
Republican election challengers were unfairly barred from observing absentee ballot processing and counting in Detroit.,https://www.politifact.com/factchecks/2020/nov/06/facebook-posts/over-100-republican-challengers-monitored-absentee/,1.0
"Says “the city of Austin is a disaster if you haven’t been there. A great city, now one of the most dangerous cities in America and definitely in Texas.”",https://www.politifact.com/factchecks/2020/nov/06/dan-patrick/no-austin-not-one-most-dangerous-city-us-let-alone/,0.0
The Trump administration put secret watermarks on official ballots to trick cheating Democrats.,https://www.politifact.com/factchecks/2020/nov/06/facebook-posts/did-president-trump-issue-secret-watermarks-ballot/,0.0
"“Arizona trooper found 50,000 ballots in dumpster all for President Trump!!”",https://www.politifact.com/factchecks/2020/nov/06/facebook-posts/no-arizona-troopers-didnt-discover-50k-ballots-tru/,1.0
Video showing collection of California ballots on Nov. 4 shows “cheating.”,https://www.politifact.com/factchecks/2020/nov/06/tiktok-posts/it-wasnt-cheating-calif-collected-ballots-after-st/,1.0
"Video shows a poll worker committing voter fraud in Delaware County, Pa.",https://www.politifact.com/factchecks/2020/nov/06/facebook-posts/pennsylvania-poll-worker-was-copying-information-d/,1.0
"“West Virginia is near last in the U.S.” rankings of education, clean drinking water, and child mortality.",https://www.politifact.com/factchecks/2020/nov/06/paula-jean-swearengin/does-wva-rank-near-last-education-drinking-water-c/,4.0
"“40,000+ votes for Libertarian candidate Jo Jorgensen magically become votes for Joe Biden.”",https://www.politifact.com/factchecks/2020/nov/05/tiktok-posts/social-media-posts-falsely-claim-40000-votes-jo-jo/,1.0
"“118-year-old William Bradley voted via an absentee ballot in Wayne County, Michigan this year. William died in 1984. They’re trying to steal this election.”",https://www.politifact.com/factchecks/2020/nov/05/facebook-posts/no-dead-voter-named-william-bradley-didnt-vote-det/,1.0
Wagon arriving at Detroit counting center after deadline “may have been a ballot box.”,https://www.politifact.com/factchecks/2020/nov/05/blog-posting/no-evidence-ballots-were-smuggled-detroit-counting/,1.0
“USPS failed to deliver 27% of mail-in ballots in South Florida”,https://www.politifact.com/factchecks/2020/nov/05/blog-posting/claim-postal-service-failed-deliver-27-mail-ballot/,0.0
Says North Carolina’s Democratic Secretary of State controls the state's elections.,https://www.politifact.com/factchecks/2020/nov/05/social-media/no-north-carolinas-secretary-state-doesnt-control-/,1.0
Seven Milwaukee wards report more 2020 presidential votes than registered voters.”,https://www.politifact.com/factchecks/2020/nov/05/facebook-posts/milwaukee-wards-did-not-have-more-votes-president-/,0.0
Thousands of military ballots were found in the trash in Wisconsin.,https://www.politifact.com/factchecks/2020/nov/05/facebook-posts/no-thousands-military-ballots-were-not-found-trash/,1.0
"More mail-in ballots were counted in Lancaster County, Pa., than were returned.",https://www.politifact.com/factchecks/2020/nov/05/viral-image/no-more-mail-ballots-werent-counted-pennsylvania-c/,1.0
Say a video shows “staffers stuffing ballots in flint mi”,https://www.politifact.com/factchecks/2020/nov/05/facebook-posts/video-ballot-stuffing-filmed-russia-not-flint-mich/,0.0
"“If you were forced to use a Sharpie” to fill out your ballot, “that is voter fraud.”",https://www.politifact.com/factchecks/2020/nov/05/facebook-posts/despite-sharpiegate-no-evidence-plot-use-pens-canc/,1.0
"Detroit has “2,503 dead people registered” including “one voter born in 1823.”",https://www.politifact.com/factchecks/2020/nov/05/facebook-posts/dead-voters-detroits-voter-rolls-including-person-/,1.0
Joe Biden was called for Michigan even though Donald Trump won more votes.,https://www.politifact.com/factchecks/2020/nov/05/facebook-posts/biden-netted-more-votes-michigan-trump/,1.0
“Any votes counted after midnight” on Election Day in Michigan “are fraud.”,https://www.politifact.com/factchecks/2020/nov/05/viral-image/no-michigan-ballots-counted-after-election-day-are/,1.0
Wisconsin voter turnout jumped from 67% in 2016 to 89% in 2020.,https://www.politifact.com/factchecks/2020/nov/05/donald-trump-jr/no-wisconsin-voter-turnout-did-not-jump-67-2016-89/,0.0
"“Wisconsin took a break, and when they returned, Biden coincidentally came back ahead by 100k.”",https://www.politifact.com/factchecks/2020/nov/05/facebook-posts/no-wisconsin-did-not-take-break-counting-election-/,0.0
"“When large numbers of people in Butler (Pa.) started killing themselves with narcotics, no one in Washington or New York or Los Angeles said a word about it.”",https://www.politifact.com/factchecks/2020/nov/05/tucker-carlson/tucker-carlsons-false-claim-elites-washington-igno/,2.0
"Asks, “How is this possible?” with a chart showing that 104.41% of registered voters in North Carolina and 103.56% of registered voters in Wisconsin cast votes.",https://www.politifact.com/factchecks/2020/nov/05/viral-image/north-carolina-and-wisconsin-did-not-have-more-vot/,0.0
A person is on film “burning 80 Trump ballots.”,https://www.politifact.com/factchecks/2020/nov/04/eric-trump/eric-trump-retweets-video-falsely-claiming-man-bur/,1.0
"“Last night I was leading, often solidly, in many key States, in almost all instances Democrat run & controlled. Then, one by one, they started to magically disappear as surprise ballot dumps were counted.”",https://www.politifact.com/factchecks/2020/nov/04/donald-trump/no-president-trump-ballot-dumps-key-states-were-no/,1.0
